uid,condition,gender,age,study,self_perf,stimulus,value
149.0,1.0,0.0,18.0,14.0,6.0,rating_c2,5.0
150.0,1.0,0.0,20.0,14.0,4.0,rating_c2,4.0
151.0,0.0,0.0,20.0,14.0,3.0,rating_c2,4.0
152.0,1.0,0.0,22.0,14.0,7.0,rating_c2,5.0
153.0,0.0,0.0,18.0,14.0,8.0,rating_c2,9.0
154.0,1.0,0.0,19.0,14.0,4.0,rating_c2,3.0
155.0,0.0,0.0,19.0,14.0,8.0,rating_c2,9.0
156.0,1.0,0.0,19.0,14.0,3.0,rating_c2,3.0
157.0,1.0,0.0,18.0,14.0,4.0,rating_c2,6.0
158.0,0.0,1.0,18.0,14.0,4.0,rating_c2,7.0
159.0,0.0,1.0,18.0,14.0,6.0,rating_c2,1.0
161.0,0.0,1.0,19.0,14.0,3.0,rating_c2,6.0
162.0,1.0,1.0,18.0,14.0,5.0,rating_c2,2.0
163.0,1.0,1.0,21.0,14.0,7.0,rating_c2,4.0
165.0,0.0,1.0,19.0,14.0,7.0,rating_c2,3.0
166.0,1.0,0.0,21.0,14.0,6.0,rating_c2,5.0
1.0,1.0,1.0,19.0,15.0,3.0,rating_c2,8.0
3.0,1.0,1.0,19.0,15.0,6.0,rating_c2,6.0
5.0,1.0,0.0,19.0,15.0,8.0,rating_c2,3.0
6.0,1.0,0.0,18.0,15.0,8.0,rating_c2,8.0
7.0,1.0,0.0,18.0,15.0,6.0,rating_c2,7.0
8.0,1.0,1.0,18.0,15.0,5.0,rating_c2,6.0
9.0,1.0,1.0,19.0,15.0,4.0,rating_c2,7.0
10.0,1.0,0.0,42.0,15.0,5.0,rating_c2,4.0
11.0,1.0,0.0,19.0,15.0,6.0,rating_c2,3.0
12.0,1.0,1.0,19.0,15.0,4.0,rating_c2,7.0
13.0,1.0,0.0,18.0,15.0,2.0,rating_c2,5.0
14.0,1.0,0.0,20.0,15.0,9.0,rating_c2,7.0
15.0,1.0,1.0,20.0,15.0,7.0,rating_c2,4.0
16.0,1.0,1.0,18.0,15.0,6.0,rating_c2,7.0
18.0,1.0,0.0,19.0,15.0,5.0,rating_c2,7.0
19.0,1.0,1.0,35.0,15.0,5.0,rating_c2,8.0
20.0,1.0,0.0,18.0,15.0,5.0,rating_c2,5.0
22.0,1.0,0.0,20.0,15.0,7.0,rating_c2,6.0
23.0,1.0,0.0,19.0,15.0,3.0,rating_c2,4.0
25.0,1.0,0.0,22.0,15.0,4.0,rating_c2,6.0
26.0,1.0,0.0,18.0,15.0,5.0,rating_c2,6.0
27.0,1.0,0.0,18.0,15.0,2.0,rating_c2,7.0
28.0,1.0,1.0,18.0,15.0,5.0,rating_c2,5.0
29.0,1.0,1.0,21.0,15.0,7.0,rating_c2,5.0
30.0,1.0,0.0,19.0,15.0,7.0,rating_c2,6.0
31.0,1.0,0.0,18.0,15.0,4.0,rating_c2,7.0
32.0,1.0,0.0,21.0,15.0,3.0,rating_c2,3.0
33.0,1.0,1.0,19.0,15.0,7.0,rating_c2,7.0
35.0,1.0,1.0,19.0,15.0,6.0,rating_c2,7.0
36.0,1.0,0.0,20.0,15.0,7.0,rating_c2,2.0
37.0,1.0,1.0,19.0,15.0,2.0,rating_c2,6.0
38.0,1.0,0.0,20.0,15.0,3.0,rating_c2,8.0
39.0,1.0,0.0,18.0,15.0,7.0,rating_c2,7.0
40.0,1.0,0.0,18.0,15.0,8.0,rating_c2,8.0
41.0,1.0,0.0,20.0,15.0,8.0,rating_c2,8.0
42.0,1.0,1.0,26.0,15.0,1.0,rating_c2,4.0
43.0,1.0,0.0,19.0,15.0,2.0,rating_c2,8.0
44.0,1.0,0.0,18.0,15.0,5.0,rating_c2,2.0
45.0,1.0,0.0,19.0,15.0,8.0,rating_c2,7.0
46.0,1.0,1.0,18.0,15.0,8.0,rating_c2,5.0
47.0,1.0,0.0,20.0,15.0,8.0,rating_c2,3.0
48.0,1.0,1.0,22.0,15.0,8.0,rating_c2,9.0
49.0,1.0,0.0,19.0,15.0,8.0,rating_c2,7.0
50.0,1.0,1.0,24.0,15.0,3.0,rating_c2,5.0
51.0,1.0,0.0,19.0,15.0,6.0,rating_c2,6.0
52.0,1.0,1.0,18.0,15.0,7.0,rating_c2,7.0
53.0,1.0,1.0,18.0,15.0,6.0,rating_c2,8.0
54.0,1.0,0.0,19.0,15.0,4.0,rating_c2,7.0
55.0,1.0,1.0,20.0,15.0,8.0,rating_c2,7.0
56.0,1.0,0.0,21.0,15.0,5.0,rating_c2,6.0
57.0,0.0,1.0,20.0,15.0,6.0,rating_c2,8.0
60.0,0.0,0.0,19.0,15.0,5.0,rating_c2,6.0
61.0,0.0,0.0,19.0,15.0,7.0,rating_c2,8.0
62.0,0.0,0.0,18.0,15.0,5.0,rating_c2,8.0
63.0,0.0,0.0,18.0,15.0,8.0,rating_c2,7.0
64.0,0.0,0.0,20.0,15.0,6.0,rating_c2,6.0
65.0,0.0,0.0,20.0,15.0,5.0,rating_c2,9.0
66.0,0.0,1.0,19.0,15.0,6.0,rating_c2,3.0
67.0,0.0,1.0,18.0,15.0,6.0,rating_c2,8.0
69.0,0.0,0.0,19.0,15.0,9.0,rating_c2,7.0
70.0,0.0,0.0,21.0,15.0,9.0,rating_c2,9.0
72.0,0.0,0.0,18.0,15.0,3.0,rating_c2,4.0
73.0,0.0,0.0,18.0,15.0,6.0,rating_c2,8.0
75.0,0.0,1.0,19.0,15.0,4.0,rating_c2,6.0
76.0,0.0,0.0,20.0,15.0,7.0,rating_c2,4.0
77.0,0.0,0.0,19.0,15.0,4.0,rating_c2,2.0
78.0,0.0,0.0,18.0,15.0,7.0,rating_c2,7.0
79.0,0.0,0.0,18.0,15.0,7.0,rating_c2,3.0
81.0,0.0,0.0,20.0,15.0,8.0,rating_c2,6.0
82.0,0.0,0.0,18.0,15.0,4.0,rating_c2,1.0
84.0,0.0,0.0,18.0,15.0,5.0,rating_c2,7.0
85.0,0.0,0.0,18.0,15.0,7.0,rating_c2,8.0
86.0,0.0,1.0,19.0,15.0,7.0,rating_c2,3.0
87.0,0.0,0.0,19.0,15.0,6.0,rating_c2,3.0
88.0,0.0,0.0,18.0,15.0,8.0,rating_c2,0.0
89.0,0.0,1.0,19.0,15.0,4.0,rating_c2,6.0
91.0,0.0,0.0,18.0,15.0,7.0,rating_c2,5.0
92.0,0.0,1.0,18.0,15.0,4.0,rating_c2,6.0
94.0,0.0,0.0,20.0,15.0,7.0,rating_c2,5.0
95.0,0.0,0.0,20.0,15.0,7.0,rating_c2,6.0
96.0,0.0,1.0,21.0,15.0,3.0,rating_c2,5.0
97.0,0.0,0.0,18.0,15.0,5.0,rating_c2,8.0
99.0,0.0,0.0,19.0,15.0,4.0,rating_c2,4.0
100.0,0.0,0.0,18.0,15.0,5.0,rating_c2,3.0
101.0,0.0,1.0,18.0,15.0,6.0,rating_c2,5.0
102.0,0.0,0.0,19.0,15.0,8.0,rating_c2,5.0
103.0,0.0,1.0,19.0,15.0,9.0,rating_c2,5.0
104.0,0.0,1.0,22.0,15.0,3.0,rating_c2,8.0
105.0,0.0,0.0,18.0,15.0,4.0,rating_c2,6.0
106.0,0.0,0.0,20.0,15.0,1.0,rating_c2,9.0
108.0,0.0,0.0,18.0,15.0,7.0,rating_c2,5.0
109.0,0.0,0.0,18.0,15.0,9.0,rating_c2,7.0
110.0,0.0,0.0,18.0,15.0,5.0,rating_c2,9.0
111.0,0.0,1.0,18.0,15.0,4.0,rating_c2,6.0
113.0,0.0,0.0,20.0,15.0,7.0,rating_c2,7.0
114.0,0.0,1.0,19.0,15.0,6.0,rating_c2,6.0
116.0,0.0,0.0,22.0,15.0,8.0,rating_c2,4.0
3.0,0.0,1.0,21.0,16.0,7.0,rating_c2,8.0
4.0,1.0,0.0,21.0,16.0,3.0,rating_c2,6.0
6.0,1.0,0.0,19.0,16.0,4.0,rating_c2,9.0
8.0,1.0,0.0,21.0,16.0,9.0,rating_c2,7.0
9.0,0.0,1.0,21.0,16.0,9.0,rating_c2,5.0
10.0,1.0,1.0,20.0,16.0,6.0,rating_c2,7.0
11.0,0.0,0.0,18.0,16.0,6.0,rating_c2,9.0
12.0,1.0,0.0,18.0,16.0,5.0,rating_c2,5.0
14.0,1.0,0.0,19.0,16.0,7.0,rating_c2,6.0
15.0,0.0,0.0,20.0,16.0,8.0,rating_c2,9.0
16.0,1.0,0.0,26.0,16.0,7.0,rating_c2,6.0
17.0,0.0,0.0,18.0,16.0,9.0,rating_c2,9.0
18.0,1.0,1.0,21.0,16.0,5.0,rating_c2,6.0
19.0,0.0,1.0,22.0,16.0,7.0,rating_c2,4.0
20.0,1.0,0.0,23.0,16.0,6.0,rating_c2,7.0
21.0,0.0,0.0,24.0,16.0,3.0,rating_c2,7.0
24.0,1.0,0.0,21.0,16.0,6.0,rating_c2,0.0
25.0,0.0,0.0,18.0,16.0,5.0,rating_c2,6.0
26.0,1.0,0.0,18.0,16.0,9.0,rating_c2,9.0
27.0,0.0,0.0,18.0,16.0,7.0,rating_c2,2.0
30.0,1.0,0.0,19.0,16.0,7.0,rating_c2,9.0
31.0,0.0,0.0,18.0,16.0,4.0,rating_c2,5.0
32.0,1.0,0.0,19.0,16.0,5.0,rating_c2,3.0
33.0,0.0,0.0,18.0,16.0,5.0,rating_c2,7.0
34.0,1.0,0.0,20.0,16.0,5.0,rating_c2,5.0
35.0,0.0,0.0,19.0,16.0,2.0,rating_c2,8.0
36.0,1.0,0.0,18.0,16.0,5.0,rating_c2,8.0
38.0,1.0,0.0,18.0,16.0,5.0,rating_c2,4.0
40.0,1.0,0.0,20.0,16.0,7.0,rating_c2,9.0
41.0,0.0,0.0,19.0,16.0,7.0,rating_c2,3.0
42.0,1.0,0.0,19.0,16.0,6.0,rating_c2,2.0
43.0,0.0,0.0,18.0,16.0,5.0,rating_c2,5.0
44.0,1.0,0.0,18.0,16.0,4.0,rating_c2,3.0
45.0,0.0,1.0,20.0,16.0,7.0,rating_c2,8.0
46.0,1.0,1.0,21.0,16.0,7.0,rating_c2,5.0
47.0,0.0,1.0,20.0,16.0,3.0,rating_c2,3.0
48.0,1.0,1.0,18.0,16.0,3.0,rating_c2,8.0
49.0,0.0,0.0,21.0,16.0,4.0,rating_c2,8.0
50.0,1.0,0.0,22.0,16.0,9.0,rating_c2,5.0
51.0,0.0,1.0,21.0,16.0,3.0,rating_c2,5.0
52.0,1.0,0.0,19.0,16.0,6.0,rating_c2,6.0
53.0,0.0,1.0,19.0,16.0,7.0,rating_c2,3.0
56.0,1.0,1.0,19.0,16.0,9.0,rating_c2,9.0
57.0,0.0,0.0,19.0,16.0,8.0,rating_c2,1.0
59.0,0.0,0.0,19.0,16.0,2.0,rating_c2,5.0
62.0,1.0,0.0,20.0,16.0,4.0,rating_c2,5.0
63.0,0.0,0.0,18.0,16.0,6.0,rating_c2,6.0
64.0,1.0,0.0,18.0,16.0,9.0,rating_c2,9.0
65.0,0.0,0.0,18.0,16.0,5.0,rating_c2,9.0
66.0,1.0,0.0,18.0,16.0,7.0,rating_c2,8.0
68.0,1.0,0.0,23.0,16.0,8.0,rating_c2,8.0
69.0,0.0,0.0,21.0,16.0,5.0,rating_c2,8.0
70.0,1.0,0.0,19.0,16.0,9.0,rating_c2,8.0
73.0,0.0,0.0,18.0,16.0,4.0,rating_c2,0.0
74.0,1.0,0.0,20.0,16.0,3.0,rating_c2,4.0
75.0,0.0,0.0,22.0,16.0,8.0,rating_c2,5.0
77.0,0.0,0.0,20.0,16.0,5.0,rating_c2,7.0
78.0,1.0,0.0,18.0,16.0,5.0,rating_c2,5.0
80.0,1.0,0.0,19.0,16.0,5.0,rating_c2,8.0
82.0,1.0,0.0,18.0,16.0,4.0,rating_c2,7.0
84.0,1.0,0.0,21.0,16.0,6.0,rating_c2,6.0
85.0,0.0,0.0,19.0,16.0,5.0,rating_c2,7.0
86.0,1.0,1.0,25.0,16.0,6.0,rating_c2,6.0
88.0,1.0,0.0,18.0,16.0,4.0,rating_c2,2.0
90.0,1.0,0.0,18.0,16.0,8.0,rating_c2,6.0
91.0,0.0,0.0,19.0,16.0,7.0,rating_c2,4.0
92.0,1.0,1.0,23.0,16.0,2.0,rating_c2,7.0
93.0,0.0,0.0,22.0,16.0,8.0,rating_c2,3.0
94.0,1.0,1.0,20.0,16.0,0.0,rating_c2,9.0
96.0,1.0,1.0,23.0,16.0,6.0,rating_c2,4.0
97.0,0.0,1.0,32.0,16.0,7.0,rating_c2,5.0
98.0,1.0,1.0,21.0,16.0,6.0,rating_c2,8.0
100.0,1.0,0.0,18.0,16.0,8.0,rating_c2,8.0
102.0,1.0,0.0,25.0,16.0,9.0,rating_c2,1.0
103.0,0.0,1.0,23.0,16.0,5.0,rating_c2,8.0
105.0,0.0,1.0,19.0,16.0,5.0,rating_c2,2.0
106.0,1.0,1.0,31.0,16.0,8.0,rating_c2,7.0
107.0,0.0,1.0,29.0,16.0,8.0,rating_c2,8.0
108.0,1.0,1.0,30.0,16.0,2.0,rating_c2,7.0
1.0,0.0,1.0,24.0,0.0,8.0,rating_c3,3.0
2.0,1.0,0.0,27.0,0.0,9.0,rating_c3,5.0
3.0,0.0,1.0,25.0,0.0,3.0,rating_c3,6.0
5.0,0.0,1.0,20.0,0.0,3.0,rating_c3,6.0
8.0,1.0,1.0,19.0,0.0,6.0,rating_c3,5.0
9.0,0.0,1.0,22.0,0.0,3.0,rating_c3,3.0
10.0,1.0,1.0,49.0,0.0,4.0,rating_c3,6.0
11.0,0.0,0.0,24.0,0.0,5.0,rating_c3,1.0
12.0,1.0,0.0,26.0,0.0,6.0,rating_c3,5.0
13.0,0.0,1.0,23.0,0.0,7.0,rating_c3,5.0
14.0,1.0,0.0,27.0,0.0,4.0,rating_c3,8.0
19.0,0.0,0.0,21.0,0.0,2.0,rating_c3,6.0
22.0,1.0,0.0,20.0,0.0,6.0,rating_c3,3.0
23.0,0.0,1.0,25.0,0.0,7.0,rating_c3,3.0
24.0,1.0,0.0,23.0,0.0,9.0,rating_c3,5.0
26.0,1.0,0.0,20.0,0.0,6.0,rating_c3,4.0
27.0,0.0,1.0,20.0,0.0,6.0,rating_c3,2.0
28.0,1.0,0.0,20.0,0.0,5.0,rating_c3,8.0
29.0,0.0,1.0,22.0,0.0,5.0,rating_c3,2.0
30.0,1.0,1.0,18.0,0.0,5.0,rating_c3,6.0
32.0,1.0,0.0,23.0,0.0,3.0,rating_c3,4.0
33.0,0.0,0.0,23.0,0.0,4.5,rating_c3,2.0
34.0,1.0,1.0,19.0,0.0,6.0,rating_c3,3.0
35.0,0.0,1.0,19.0,0.0,5.0,rating_c3,6.0
36.0,1.0,0.0,19.0,0.0,5.0,rating_c3,5.0
37.0,0.0,0.0,19.0,0.0,8.0,rating_c3,6.0
38.0,1.0,1.0,19.0,0.0,7.0,rating_c3,4.0
41.0,0.0,0.0,25.0,0.0,7.0,rating_c3,6.0
42.0,1.0,1.0,19.0,0.0,6.0,rating_c3,6.0
43.0,0.0,0.0,25.0,0.0,5.0,rating_c3,8.0
44.0,1.0,0.0,23.0,0.0,6.0,rating_c3,6.0
46.0,1.0,0.0,23.0,0.0,6.0,rating_c3,3.0
47.0,0.0,0.0,23.0,0.0,6.0,rating_c3,6.0
51.0,0.0,0.0,30.0,0.0,6.0,rating_c3,7.0
52.0,1.0,0.0,30.0,0.0,6.0,rating_c3,8.0
53.0,0.0,1.0,24.0,0.0,2.0,rating_c3,6.0
54.0,1.0,0.0,22.0,0.0,6.0,rating_c3,7.0
56.0,1.0,0.0,20.0,0.0,7.0,rating_c3,5.0
57.0,0.0,0.0,20.0,0.0,7.0,rating_c3,6.0
58.0,1.0,1.0,22.0,0.0,8.0,rating_c3,3.0
61.0,0.0,1.0,21.0,0.0,6.0,rating_c3,6.0
62.0,1.0,0.0,20.0,0.0,4.0,rating_c3,5.0
64.0,1.0,0.0,22.0,0.0,9.0,rating_c3,0.0
66.0,1.0,0.0,21.0,0.0,7.0,rating_c3,3.0
67.0,0.0,0.0,23.0,0.0,7.0,rating_c3,7.0
68.0,1.0,0.0,20.0,0.0,4.0,rating_c3,5.0
69.0,0.0,0.0,19.0,0.0,3.0,rating_c3,4.0
71.0,0.0,0.0,21.0,0.0,5.0,rating_c3,2.0
72.0,1.0,0.0,18.0,0.0,8.0,rating_c3,2.0
73.0,0.0,0.0,23.0,0.0,6.0,rating_c3,3.0
74.0,1.0,0.0,28.0,0.0,5.0,rating_c3,5.0
78.0,1.0,0.0,18.0,0.0,8.0,rating_c3,3.0
81.0,0.0,0.0,23.0,0.0,6.0,rating_c3,5.0
82.0,1.0,1.0,38.0,0.0,3.0,rating_c3,6.0
83.0,0.0,1.0,36.0,0.0,3.0,rating_c3,8.0
84.0,1.0,0.0,20.0,0.0,6.0,rating_c3,3.0
85.0,0.0,0.0,21.0,0.0,6.0,rating_c3,6.0
87.0,0.0,0.0,23.0,0.0,8.0,rating_c3,3.0
88.0,1.0,0.0,19.0,0.0,9.0,rating_c3,8.0
89.0,0.0,0.0,18.0,0.0,3.0,rating_c3,3.0
90.0,1.0,1.0,5.0,0.0,5.0,rating_c3,3.0
91.0,0.0,0.0,25.0,0.0,7.0,rating_c3,2.0
92.0,1.0,0.0,24.0,0.0,6.0,rating_c3,6.0
94.0,1.0,1.0,19.0,0.0,8.0,rating_c3,2.0
96.0,1.0,0.0,23.0,0.0,7.0,rating_c3,3.0
97.0,0.0,1.0,23.0,0.0,3.0,rating_c3,3.0
98.0,1.0,0.0,20.0,0.0,8.0,rating_c3,8.0
100.0,1.0,0.0,20.0,0.0,8.0,rating_c3,4.0
101.0,0.0,1.0,22.0,0.0,7.0,rating_c3,6.0
106.0,1.0,0.0,23.0,0.0,5.0,rating_c3,6.0
107.0,0.0,0.0,22.0,0.0,5.0,rating_c3,2.0
109.0,0.0,0.0,19.0,0.0,4.0,rating_c3,3.0
112.0,1.0,1.0,23.0,0.0,4.0,rating_c3,0.0
113.0,0.0,0.0,23.0,0.0,4.0,rating_c3,4.0
115.0,0.0,0.0,20.0,0.0,7.0,rating_c3,1.0
116.0,1.0,0.0,21.0,0.0,6.0,rating_c3,5.0
119.0,0.0,0.0,21.0,0.0,7.0,rating_c3,2.0
121.0,0.0,0.0,19.0,0.0,8.0,rating_c3,4.0
122.0,1.0,0.0,20.0,0.0,2.0,rating_c3,7.0
129.0,0.0,0.0,21.0,0.0,6.0,rating_c3,4.0
130.0,1.0,0.0,21.0,0.0,8.0,rating_c3,3.0
131.0,0.0,0.0,19.0,0.0,6.0,rating_c3,3.0
133.0,0.0,1.0,21.0,0.0,8.0,rating_c3,3.0
134.0,1.0,1.0,19.0,0.0,3.0,rating_c3,7.0
136.0,1.0,1.0,19.0,0.0,4.0,rating_c3,5.0
139.0,0.0,1.0,25.0,0.0,7.0,rating_c3,6.0
140.0,1.0,0.0,24.0,0.0,4.0,rating_c3,7.0
142.0,1.0,1.0,21.0,0.0,3.0,rating_c3,8.0
144.0,1.0,0.0,22.0,0.0,2.0,rating_c3,4.0
145.0,0.0,1.0,23.0,0.0,7.0,rating_c3,6.0
146.0,1.0,0.0,19.0,0.0,6.0,rating_c3,3.0
148.0,1.0,1.0,26.0,0.0,2.0,rating_c3,9.0
149.0,0.0,0.0,24.0,0.0,6.0,rating_c3,4.0
150.0,1.0,0.0,22.0,0.0,7.0,rating_c3,1.0
151.0,0.0,1.0,21.0,0.0,2.0,rating_c3,5.0
153.0,0.0,1.0,21.0,0.0,7.0,rating_c3,3.0
154.0,1.0,0.0,22.0,0.0,5.0,rating_c3,3.0
155.0,0.0,0.0,23.0,0.0,2.0,rating_c3,4.0
157.0,0.0,1.0,19.0,0.0,6.0,rating_c3,2.0
158.0,1.0,1.0,21.0,0.0,6.0,rating_c3,5.0
159.0,0.0,1.0,19.0,0.0,3.0,rating_c3,5.0
160.0,1.0,0.0,22.0,0.0,7.0,rating_c3,5.0
161.0,0.0,0.0,20.0,0.0,6.0,rating_c3,3.0
163.0,0.0,1.0,25.0,0.0,7.0,rating_c3,2.0
164.0,1.0,0.0,25.0,0.0,3.0,rating_c3,1.0
165.0,0.0,0.0,23.0,0.0,4.0,rating_c3,6.0
168.0,1.0,1.0,22.0,0.0,6.0,rating_c3,6.0
169.0,0.0,0.0,25.0,0.0,7.0,rating_c3,7.0
171.0,0.0,0.0,23.0,0.0,6.0,rating_c3,3.0
175.0,0.0,0.0,26.0,0.0,6.0,rating_c3,3.0
177.0,0.0,1.0,19.0,0.0,5.0,rating_c3,6.0
179.0,0.0,1.0,21.0,0.0,3.0,rating_c3,4.0
181.0,0.0,1.0,21.0,0.0,7.0,rating_c3,2.0
183.0,0.0,1.0,20.0,0.0,3.0,rating_c3,5.0
187.0,0.0,0.0,21.0,0.0,8.0,rating_c3,6.0
189.0,0.0,0.0,20.0,0.0,7.0,rating_c3,5.0
191.0,0.0,1.0,20.0,0.0,6.0,rating_c3,3.0
193.0,0.0,1.0,22.0,0.0,7.0,rating_c3,0.0
1.0,0.0,1.0,22.0,1.0,5.0,rating_c3,2.0
2.0,0.0,0.0,20.0,1.0,5.0,rating_c3,2.0
4.0,1.0,0.0,20.0,1.0,2.0,rating_c3,4.0
5.0,0.0,1.0,20.0,1.0,5.0,rating_c3,2.0
7.0,1.0,1.0,20.0,1.0,6.0,rating_c3,5.0
8.0,1.0,0.0,20.0,1.0,7.0,rating_c3,7.0
9.0,0.0,1.0,21.0,1.0,3.0,rating_c3,4.0
10.0,0.0,1.0,20.0,1.0,7.0,rating_c3,2.0
11.0,1.0,0.0,20.0,1.0,4.0,rating_c3,4.0
12.0,1.0,1.0,20.0,1.0,6.0,rating_c3,9.0
14.0,0.0,0.0,20.0,1.0,4.0,rating_c3,0.0
20.0,1.0,0.0,19.0,1.0,3.0,rating_c3,8.0
21.0,0.0,0.0,21.0,1.0,3.0,rating_c3,3.0
22.0,0.0,1.0,20.0,1.0,6.0,rating_c3,4.0
23.0,1.0,0.0,20.0,1.0,7.0,rating_c3,1.0
24.0,1.0,0.0,20.0,1.0,7.0,rating_c3,2.0
25.0,0.0,1.0,20.0,1.0,6.0,rating_c3,0.0
26.0,0.0,1.0,20.0,1.0,7.0,rating_c3,3.0
27.0,1.0,1.0,22.0,1.0,2.0,rating_c3,0.0
29.0,0.0,1.0,19.0,1.0,8.0,rating_c3,1.0
46.0,0.0,0.0,20.0,1.0,3.0,rating_c3,0.0
47.0,1.0,0.0,20.0,1.0,6.0,rating_c3,4.0
49.0,0.0,0.0,21.0,1.0,6.0,rating_c3,7.0
50.0,0.0,0.0,20.0,1.0,7.0,rating_c3,0.0
51.0,1.0,0.0,20.0,1.0,6.0,rating_c3,4.0
52.0,0.0,0.0,20.0,1.0,4.0,rating_c3,0.0
55.0,1.0,1.0,20.0,1.0,7.0,rating_c3,3.0
57.0,1.0,1.0,23.0,1.0,6.0,rating_c3,2.0
59.0,1.0,0.0,20.0,1.0,3.0,rating_c3,3.0
60.0,0.0,0.0,22.0,1.0,1.0,rating_c3,0.0
61.0,1.0,0.0,21.0,1.0,3.0,rating_c3,1.0
62.0,0.0,0.0,21.0,1.0,6.0,rating_c3,2.0
64.0,0.0,0.0,19.0,1.0,4.0,rating_c3,1.0
65.0,1.0,1.0,19.0,1.0,4.0,rating_c3,2.0
66.0,0.0,1.0,19.0,1.0,9.0,rating_c3,5.0
68.0,0.0,1.0,19.0,1.0,6.0,rating_c3,2.0
71.0,1.0,0.0,20.0,1.0,8.0,rating_c3,3.0
72.0,0.0,0.0,19.0,1.0,5.0,rating_c3,3.0
73.0,1.0,0.0,18.0,1.0,8.0,rating_c3,2.0
74.0,0.0,1.0,20.0,1.0,3.0,rating_c3,2.0
75.0,1.0,0.0,19.0,1.0,7.0,rating_c3,4.0
81.0,1.0,1.0,24.0,1.0,7.0,rating_c3,3.0
82.0,0.0,0.0,20.0,1.0,2.0,rating_c3,2.0
83.0,1.0,0.0,19.0,1.0,6.0,rating_c3,1.0
84.0,0.0,0.0,20.0,1.0,7.0,rating_c3,2.0
85.0,1.0,1.0,22.0,1.0,8.0,rating_c3,0.0
86.0,0.0,1.0,20.0,1.0,9.0,rating_c3,2.0
88.0,0.0,0.0,20.0,1.0,7.0,rating_c3,0.0
90.0,0.0,1.0,20.0,1.0,6.0,rating_c3,1.0
91.0,1.0,0.0,18.0,1.0,3.0,rating_c3,5.0
94.0,0.0,1.0,54.0,1.0,2.0,rating_c3,7.0
95.0,1.0,0.0,49.0,1.0,2.0,rating_c3,3.0
96.0,0.0,1.0,51.0,1.0,1.0,rating_c3,6.0
97.0,1.0,0.0,48.0,1.0,7.0,rating_c3,5.0
98.0,0.0,0.0,49.0,1.0,7.0,rating_c3,4.0
99.0,1.0,1.0,58.0,1.0,7.0,rating_c3,9.0
100.0,0.0,1.0,66.0,1.0,4.0,rating_c3,7.0
101.0,1.0,0.0,63.0,1.0,5.0,rating_c3,7.0
102.0,0.0,1.0,19.0,1.0,6.0,rating_c3,5.0
104.0,0.0,0.0,18.0,1.0,4.0,rating_c3,3.0
106.0,0.0,1.0,58.0,1.0,6.0,rating_c3,6.0
108.0,1.0,1.0,21.0,1.0,7.0,rating_c3,4.0
121.0,0.0,1.0,21.0,1.0,6.0,rating_c3,6.0
123.0,0.0,1.0,21.0,1.0,7.0,rating_c3,0.0
124.0,1.0,1.0,20.0,1.0,7.0,rating_c3,3.0
127.0,0.0,1.0,20.0,1.0,6.0,rating_c3,3.0
128.0,1.0,0.0,20.0,1.0,3.0,rating_c3,4.0
129.0,0.0,1.0,23.0,1.0,5.0,rating_c3,0.0
130.0,1.0,0.0,18.0,1.0,5.0,rating_c3,4.0
131.0,0.0,0.0,18.0,1.0,2.0,rating_c3,0.0
132.0,1.0,0.0,18.0,1.0,3.0,rating_c3,1.0
134.0,1.0,0.0,20.0,1.0,5.0,rating_c3,5.0
135.0,0.0,0.0,21.0,1.0,2.0,rating_c3,3.0
136.0,1.0,0.0,21.0,1.0,8.0,rating_c3,6.0
137.0,0.0,0.0,21.0,1.0,0.0,rating_c3,8.0
139.0,0.0,1.0,20.0,1.0,7.0,rating_c3,1.0
141.0,0.0,0.0,19.0,1.0,7.0,rating_c3,2.0
144.0,1.0,0.0,21.0,1.0,7.0,rating_c3,2.0
145.0,0.0,0.0,20.0,1.0,2.0,rating_c3,3.0
146.0,1.0,0.0,20.0,1.0,3.0,rating_c3,1.0
149.0,0.0,0.0,26.0,1.0,6.0,rating_c3,6.0
150.0,1.0,0.0,21.0,1.0,3.0,rating_c3,1.0
153.0,0.0,1.0,18.0,1.0,3.0,rating_c3,1.0
154.0,1.0,1.0,18.0,1.0,9.0,rating_c3,1.0
155.0,0.0,0.0,18.0,1.0,2.0,rating_c3,1.0
156.0,1.0,0.0,19.0,1.0,5.0,rating_c3,4.0
157.0,0.0,0.0,20.0,1.0,4.0,rating_c3,4.0
161.0,1.0,0.0,21.0,1.0,7.0,rating_c3,3.0
162.0,0.0,1.0,19.0,1.0,7.0,rating_c3,4.0
163.0,1.0,0.0,22.0,1.0,6.0,rating_c3,3.0
165.0,1.0,0.0,20.0,1.0,4.0,rating_c3,3.0
166.0,0.0,1.0,18.0,1.0,8.0,rating_c3,8.0
167.0,0.0,0.0,19.0,1.0,8.0,rating_c3,4.0
168.0,1.0,0.0,51.0,1.0,3.0,rating_c3,7.0
169.0,0.0,1.0,51.0,1.0,7.0,rating_c3,8.0
171.0,0.0,0.0,53.0,1.0,7.0,rating_c3,4.0
172.0,1.0,1.0,29.0,1.0,7.0,rating_c3,5.0
173.0,0.0,0.0,18.0,1.0,3.0,rating_c3,8.0
174.0,1.0,0.0,19.0,1.0,5.0,rating_c3,2.0
175.0,0.0,0.0,20.0,1.0,4.0,rating_c3,4.0
176.0,1.0,1.0,21.0,1.0,9.0,rating_c3,4.0
